id,acorn,acorn-grouped,aff
1062,ACORN-Q,Adversity,0
1063,ACORN-K,Adversity,0
1066,ACORN-E,Affluent,1
1067,ACORN-Q,Adversity,0
1068,ACORN-K,Adversity,0
1069,ACORN-G,Comfortable,0
1070,ACORN-D,Affluent,1
1071,ACORN-G,Comfortable,0
1072,ACORN-P,Adversity,0
1073,ACORN-E,Affluent,1
1076,ACORN-H,Comfortable,0
1077,ACORN-E,Affluent,1
1078,ACORN-F,Comfortable,0
1079,ACORN-F,Comfortable,0
1080,ACORN-F,Comfortable,0
1081,ACORN-E,Affluent,1
1082,ACORN-E,Affluent,1
1083,ACORN-Q,Adversity,0
1084,ACORN-F,Comfortable,0
1085,ACORN-K,Adversity,0
1086,ACORN-Q,Adversity,0
1088,ACORN-H,Comfortable,0
1089,ACORN-Q,Adversity,0
1090,ACORN-F,Comfortable,0
1093,ACORN-H,Comfortable,0
1094,ACORN-Q,Adversity,0
1095,ACORN-M,Adversity,0
1098,ACORN-D,Affluent,1
1099,ACORN-E,Affluent,1
1100,ACORN-Q,Adversity,0
1101,ACORN-P,Adversity,0
1104,ACORN-K,Adversity,0
1106,ACORN-Q,Adversity,0
1109,ACORN-E,Affluent,1
1111,ACORN-E,Affluent,1
1112,ACORN-L,Adversity,0
1113,ACORN-L,Adversity,0
1114,ACORN-L,Adversity,0
1115,ACORN-E,Affluent,1
1117,ACORN-E,Affluent,1
1119,ACORN-N,Adversity,0
1120,ACORN-H,Comfortable,0
1121,ACORN-F,Comfortable,0
1122,ACORN-Q,Adversity,0
1123,ACORN-E,Affluent,1
1124,ACORN-F,Comfortable,0
1125,ACORN-F,Comfortable,0
1126,ACORN-K,Adversity,0
1127,ACORN-L,Adversity,0
1128,ACORN-Q,Adversity,0
1130,ACORN-E,Affluent,1
1131,ACORN-Q,Adversity,0
1134,ACORN-E,Affluent,1
1135,ACORN-D,Affluent,1
1137,ACORN-Q,Adversity,0
1138,ACORN-E,Affluent,1
1139,ACORN-F,Comfortable,0
1140,ACORN-C,Affluent,1
1144,ACORN-E,Affluent,1
1145,ACORN-A,Affluent,1
1146,ACORN-Q,Adversity,0
1148,ACORN-E,Affluent,1
1149,ACORN-E,Affluent,1
1151,ACORN-H,Comfortable,0
1152,ACORN-E,Affluent,1
1153,ACORN-Q,Adversity,0
1154,ACORN-E,Affluent,1
1155,ACORN-H,Comfortable,0
1157,ACORN-D,Affluent,1
1158,ACORN-E,Affluent,1
1159,ACORN-L,Adversity,0
1160,ACORN-E,Affluent,1
1161,ACORN-E,Affluent,1
1162,ACORN-Q,Adversity,0
1163,ACORN-E,Affluent,1
1164,ACORN-E,Affluent,1
1167,ACORN-O,Adversity,0
1168,ACORN-Q,Adversity,0
1170,ACORN-F,Comfortable,0
1171,ACORN-H,Comfortable,0
1172,ACORN-J,Comfortable,0
1173,ACORN-E,Affluent,1
1174,ACORN-L,Adversity,0
1175,ACORN-E,Affluent,1
1176,ACORN-Q,Adversity,0
1177,ACORN-P,Adversity,0
1178,ACORN-K,Adversity,0
1180,ACORN-E,Affluent,1
1181,ACORN-E,Affluent,1
1183,ACORN-L,Adversity,0
1184,ACORN-E,Affluent,1
1185,ACORN-M,Adversity,0
1186,ACORN-F,Comfortable,0
1187,ACORN-L,Adversity,0
1188,ACORN-Q,Adversity,0
1189,ACORN-E,Affluent,1
1190,ACORN-Q,Adversity,0
1191,ACORN-E,Affluent,1
1192,ACORN-M,Adversity,0
1193,ACORN-Q,Adversity,0
1194,ACORN-E,Affluent,1
1195,ACORN-K,Adversity,0
1196,ACORN-E,Affluent,1
1197,ACORN-F,Comfortable,0
1198,ACORN-E,Affluent,1
1199,ACORN-E,Affluent,1
1200,ACORN-F,Comfortable,0
1201,ACORN-I,Comfortable,0
1203,ACORN-E,Affluent,1
1204,ACORN-Q,Adversity,0
1205,ACORN-N,Adversity,0
1207,ACORN-Q,Adversity,0
1208,ACORN-F,Comfortable,0
1210,ACORN-F,Comfortable,0
1211,ACORN-F,Comfortable,0
1212,ACORN-N,Adversity,0
1213,ACORN-Q,Adversity,0
1214,ACORN-F,Comfortable,0
1215,ACORN-E,Affluent,1
1216,ACORN-F,Comfortable,0
1217,ACORN-F,Comfortable,0
1218,ACORN-Q,Adversity,0
1220,ACORN-H,Comfortable,0
1221,ACORN-D,Affluent,1
1223,ACORN-E,Affluent,1
1224,ACORN-E,Affluent,1
1225,ACORN-K,Adversity,0
1226,ACORN-Q,Adversity,0
1227,ACORN-G,Comfortable,0
1230,ACORN-Q,Adversity,0
1231,ACORN-Q,Adversity,0
1233,ACORN-H,Comfortable,0
1234,ACORN-Q,Adversity,0
1235,ACORN-D,Affluent,1
1236,ACORN-E,Affluent,1
1237,ACORN-Q,Adversity,0
1238,ACORN-Q,Adversity,0
1239,ACORN-A,Affluent,1
1240,ACORN-H,Comfortable,0
1241,ACORN-E,Affluent,1
1242,ACORN-F,Comfortable,0
1243,ACORN-Q,Adversity,0
1244,ACORN-N,Adversity,0
1247,ACORN-Q,Adversity,0
1248,ACORN-F,Comfortable,0
1249,ACORN-F,Comfortable,0
1250,ACORN-J,Comfortable,0
1251,ACORN-A,Affluent,1
1252,ACORN-E,Affluent,1
1253,ACORN-G,Comfortable,0
1255,ACORN-D,Affluent,1
1256,ACORN-U,ACORN-U,0
1257,ACORN-Q,Adversity,0
1258,ACORN-D,Affluent,1
1259,ACORN-I,Comfortable,0
1260,ACORN-E,Affluent,1
1261,ACORN-H,Comfortable,0
1262,ACORN-F,Comfortable,0
1263,ACORN-J,Comfortable,0
1265,ACORN-F,Comfortable,0
1266,ACORN-Q,Adversity,0
1267,ACORN-P,Adversity,0
1268,ACORN-F,Comfortable,0
1269,ACORN-Q,Adversity,0
1271,ACORN-A,Affluent,1
1272,ACORN-H,Comfortable,0
1273,ACORN-N,Adversity,0
1275,ACORN-Q,Adversity,0
1276,ACORN-E,Affluent,1
1277,ACORN-E,Affluent,1
1280,ACORN-F,Comfortable,0
1282,ACORN-Q,Adversity,0
1283,ACORN-E,Affluent,1
1284,ACORN-E,Affluent,1
1286,ACORN-K,Adversity,0
1287,ACORN-E,Affluent,1
1288,ACORN-H,Comfortable,0
1289,ACORN-Q,Adversity,0
1291,ACORN-O,Adversity,0
1292,ACORN-I,Comfortable,0
1293,ACORN-Q,Adversity,0
1294,ACORN-E,Affluent,1
1295,ACORN-H,Comfortable,0
1296,ACORN-F,Comfortable,0
1298,ACORN-Q,Adversity,0
1301,ACORN-F,Comfortable,0
1302,ACORN-H,Comfortable,0
1304,ACORN-E,Affluent,1
1306,ACORN-H,Comfortable,0
1307,ACORN-L,Adversity,0
1308,ACORN-F,Comfortable,0
1309,ACORN-K,Adversity,0
1310,ACORN-F,Comfortable,0
1311,ACORN-E,Affluent,1
1312,ACORN-F,Comfortable,0
1313,ACORN-C,Affluent,1
1314,ACORN-Q,Adversity,0
1315,ACORN-E,Affluent,1
1316,ACORN-Q,Adversity,0
1317,ACORN-H,Comfortable,0
1320,ACORN-E,Affluent,1
1321,ACORN-E,Affluent,1
1323,ACORN-L,Adversity,0
1324,ACORN-L,Adversity,0
1325,ACORN-E,Affluent,1
1326,ACORN-N,Adversity,0
1327,ACORN-F,Comfortable,0
1328,ACORN-E,Affluent,1
1329,ACORN-E,Affluent,1
1330,ACORN-Q,Adversity,0
1331,ACORN-Q,Adversity,0
1332,ACORN-E,Affluent,1
1334,ACORN-Q,Adversity,0
1337,ACORN-E,Affluent,1
1338,ACORN-K,Adversity,0
1339,ACORN-M,Adversity,0
1340,ACORN-N,Adversity,0
1341,ACORN-L,Adversity,0
1342,ACORN-Q,Adversity,0
1344,ACORN-E,Affluent,1
1345,ACORN-Q,Adversity,0
1346,ACORN-Q,Adversity,0
1347,ACORN-E,Affluent,1
1348,ACORN-U,ACORN-U,0
1349,ACORN-P,Adversity,0
1350,ACORN-E,Affluent,1
1353,ACORN-E,Affluent,1
1354,ACORN-G,Comfortable,0
1355,ACORN-M,Adversity,0
1356,ACORN-H,Comfortable,0
1357,ACORN-H,Comfortable,0
1358,ACORN-E,Affluent,1
1359,ACORN-D,Affluent,1
1361,ACORN-E,Affluent,1
1362,ACORN-P,Adversity,0
1363,ACORN-E,Affluent,1
1365,ACORN-Q,Adversity,0
1367,ACORN-E,Affluent,1
1368,ACORN-F,Comfortable,0
1370,ACORN-D,Affluent,1
1371,ACORN-C,Affluent,1
1373,ACORN-L,Adversity,0
1374,ACORN-E,Affluent,1
1375,ACORN-Q,Adversity,0
1376,ACORN-E,Affluent,1
1377,ACORN-F,Comfortable,0
1378,ACORN-E,Affluent,1
1379,ACORN-P,Adversity,0
1380,ACORN-N,Adversity,0
1381,ACORN-Q,Adversity,0
1382,ACORN-F,Comfortable,0
1384,ACORN-E,Affluent,1
1385,ACORN-P,Adversity,0
1387,ACORN-E,Affluent,1
1388,ACORN-M,Adversity,0
1389,ACORN-Q,Adversity,0
1390,ACORN-F,Comfortable,0
1391,ACORN-F,Comfortable,0
1392,ACORN-M,Adversity,0
1393,ACORN-G,Comfortable,0
1394,ACORN-Q,Adversity,0
1395,ACORN-C,Affluent,1
1396,ACORN-G,Comfortable,0
1397,ACORN-K,Adversity,0
1398,ACORN-Q,Adversity,0
1399,ACORN-H,Comfortable,0
1400,ACORN-Q,Adversity,0
1401,ACORN-C,Affluent,1
1403,ACORN-F,Comfortable,0
1404,ACORN-E,Affluent,1
1406,ACORN-Q,Adversity,0
1408,ACORN-H,Comfortable,0
1409,ACORN-N,Adversity,0
1411,ACORN-E,Affluent,1
1412,ACORN-E,Affluent,1
1415,ACORN-K,Adversity,0
1416,ACORN-E,Affluent,1
1418,ACORN-Q,Adversity,0
1419,ACORN-G,Comfortable,0
1422,ACORN-F,Comfortable,0
1423,ACORN-L,Adversity,0
1424,ACORN-E,Affluent,1
1425,ACORN-D,Affluent,1
1426,ACORN-Q,Adversity,0
1428,ACORN-Q,Adversity,0
1430,ACORN-E,Affluent,1
1432,ACORN-F,Comfortable,0
1433,ACORN-E,Affluent,1
1434,ACORN-E,Affluent,1
1436,ACORN-E,Affluent,1
1438,ACORN-G,Comfortable,0
1439,ACORN-Q,Adversity,0
1441,ACORN-Q,Adversity,0
1442,ACORN-E,Affluent,1
1443,ACORN-E,Affluent,1
1444,ACORN-H,Comfortable,0
1445,ACORN-E,Affluent,1
1446,ACORN-I,Comfortable,0
1448,ACORN-B,Affluent,1
1450,ACORN-F,Comfortable,0
1451,ACORN-E,Affluent,1
1452,ACORN-E,Affluent,1
1453,ACORN-H,Comfortable,0
1454,ACORN-E,Affluent,1
1455,ACORN-Q,Adversity,0
1456,ACORN-M,Adversity,0
1457,ACORN-E,Affluent,1
1458,ACORN-F,Comfortable,0
1459,ACORN-Q,Adversity,0
1460,ACORN-Q,Adversity,0
1461,ACORN-E,Affluent,1
1462,ACORN-H,Comfortable,0
1463,ACORN-F,Comfortable,0
1464,ACORN-L,Adversity,0
1465,ACORN-C,Affluent,1
1467,ACORN-K,Adversity,0
1468,ACORN-O,Adversity,0
1469,ACORN-E,Affluent,1
1472,ACORN-M,Adversity,0
1473,ACORN-G,Comfortable,0
1474,ACORN-L,Adversity,0
1476,ACORN-M,Adversity,0
1478,ACORN-E,Affluent,1
1479,ACORN-E,Affluent,1
1481,ACORN-F,Comfortable,0
1483,ACORN-Q,Adversity,0
1484,ACORN-N,Adversity,0
1485,ACORN-N,Adversity,0
1486,ACORN-K,Adversity,0
1488,ACORN-C,Affluent,1
1489,ACORN-Q,Adversity,0
1490,ACORN-F,Comfortable,0
1491,ACORN-F,Comfortable,0
1492,ACORN-F,Comfortable,0
1493,ACORN-K,Adversity,0
1494,ACORN-H,Comfortable,0
1496,ACORN-Q,Adversity,0
1497,ACORN-H,Comfortable,0
1498,ACORN-E,Affluent,1
1499,ACORN-E,Affluent,1
1500,ACORN-E,Affluent,1
1501,ACORN-E,Affluent,1
1502,ACORN-D,Affluent,1
1503,ACORN-Q,Adversity,0
1504,ACORN-E,Affluent,1
1506,ACORN-E,Affluent,1
1507,ACORN-H,Comfortable,0
1510,ACORN-A,Affluent,1
1511,ACORN-L,Adversity,0
1513,ACORN-E,Affluent,1
1514,ACORN-E,Affluent,1
1515,ACORN-F,Comfortable,0
1516,ACORN-E,Affluent,1
1517,ACORN-E,Affluent,1
1518,ACORN-D,Affluent,1
1519,ACORN-E,Affluent,1
1520,ACORN-L,Adversity,0
1521,ACORN-E,Affluent,1
1522,ACORN-E,Affluent,1
1523,ACORN-F,Comfortable,0
1524,ACORN-N,Adversity,0
1525,ACORN-H,Comfortable,0
1526,ACORN-E,Affluent,1
1527,ACORN-Q,Adversity,0
1528,ACORN-A,Affluent,1
1530,ACORN-O,Adversity,0
1531,ACORN-J,Comfortable,0
1532,ACORN-E,Affluent,1
1533,ACORN-A,Affluent,1
1534,ACORN-E,Affluent,1
1535,ACORN-F,Comfortable,0
1537,ACORN-E,Affluent,1
1539,ACORN-D,Affluent,1
1540,ACORN-Q,Adversity,0
1541,ACORN-E,Affluent,1
1543,ACORN-F,Comfortable,0
1544,ACORN-C,Affluent,1
1545,ACORN-Q,Adversity,0
1546,ACORN-Q,Adversity,0
1548,ACORN-F,Comfortable,0
1549,ACORN-Q,Adversity,0
1550,ACORN-M,Adversity,0
1551,ACORN-N,Adversity,0
1552,ACORN-D,Affluent,1
1553,ACORN-C,Affluent,1
1555,ACORN-N,Adversity,0
1557,ACORN-Q,Adversity,0
1558,ACORN-Q,Adversity,0
1560,ACORN-Q,Adversity,0
1561,ACORN-D,Affluent,1
1562,ACORN-E,Affluent,1
1563,ACORN-F,Comfortable,0
1565,ACORN-Q,Adversity,0
1567,ACORN-L,Adversity,0
1568,ACORN-J,Comfortable,0
1569,ACORN-F,Comfortable,0
1570,ACORN-F,Comfortable,0
1571,ACORN-E,Affluent,1
1572,ACORN-E,Affluent,1
1573,ACORN-F,Comfortable,0
1574,ACORN-Q,Adversity,0
1575,ACORN-E,Affluent,1
1577,ACORN-E,Affluent,1
1578,ACORN-K,Adversity,0
1579,ACORN-C,Affluent,1
1580,ACORN-D,Affluent,1
1581,ACORN-K,Adversity,0
1582,ACORN-Q,Adversity,0
1583,ACORN-Q,Adversity,0
1584,ACORN-D,Affluent,1
1585,ACORN-G,Comfortable,0
1587,ACORN-F,Comfortable,0
1588,ACORN-L,Adversity,0
1589,ACORN-E,Affluent,1
1591,ACORN-H,Comfortable,0
1592,ACORN-G,Comfortable,0
1593,ACORN-N,Adversity,0
1594,ACORN-Q,Adversity,0
1595,ACORN-E,Affluent,1
1598,ACORN-Q,Adversity,0
1599,ACORN-F,Comfortable,0
1600,ACORN-U,ACORN-U,0
1601,ACORN-F,Comfortable,0
1603,ACORN-Q,Adversity,0
1604,ACORN-M,Adversity,0
1605,ACORN-J,Comfortable,0
1606,ACORN-E,Affluent,1
1607,ACORN-N,Adversity,0
1608,ACORN-L,Adversity,0
1609,ACORN-E,Affluent,1
1611,ACORN-M,Adversity,0
1613,ACORN-D,Affluent,1
1615,ACORN-F,Comfortable,0
1616,ACORN-Q,Adversity,0
1617,ACORN-E,Affluent,1
1618,ACORN-H,Comfortable,0
1619,ACORN-M,Adversity,0
1620,ACORN-Q,Adversity,0
1621,ACORN-N,Adversity,0
1622,ACORN-Q,Adversity,0
1623,ACORN-E,Affluent,1
1624,ACORN-E,Affluent,1
1625,ACORN-F,Comfortable,0
1627,ACORN-N,Adversity,0
1628,ACORN-A,Affluent,1
1629,ACORN-F,Comfortable,0
1630,ACORN-F,Comfortable,0
1631,ACORN-F,Comfortable,0
1632,ACORN-E,Affluent,1
1634,ACORN-J,Comfortable,0
1635,ACORN-F,Comfortable,0
1637,ACORN-F,Comfortable,0
1638,ACORN-D,Affluent,1
1639,ACORN-O,Adversity,0
1640,ACORN-Q,Adversity,0
1641,ACORN-E,Affluent,1
1643,ACORN-N,Adversity,0
1644,ACORN-E,Affluent,1
1646,ACORN-F,Comfortable,0
1647,ACORN-E,Affluent,1
1648,ACORN-Q,Adversity,0
1649,ACORN-F,Comfortable,0
1652,ACORN-C,Affluent,1
1654,ACORN-E,Affluent,1
1656,ACORN-D,Affluent,1
1657,ACORN-Q,Adversity,0
1659,ACORN-F,Comfortable,0
1661,ACORN-C,Affluent,1
1662,ACORN-E,Affluent,1
1663,ACORN-Q,Adversity,0
1664,ACORN-C,Affluent,1
1665,ACORN-E,Affluent,1
1666,ACORN-K,Adversity,0
1668,ACORN-L,Adversity,0
1669,ACORN-E,Affluent,1
1670,ACORN-E,Affluent,1
1671,ACORN-N,Adversity,0
1672,ACORN-Q,Adversity,0
1673,ACORN-Q,Adversity,0
1674,ACORN-E,Affluent,1
1675,ACORN-N,Adversity,0
1676,ACORN-E,Affluent,1
1677,ACORN-L,Adversity,0
1678,ACORN-E,Affluent,1
1679,ACORN-H,Comfortable,0
1681,ACORN-K,Adversity,0
1683,ACORN-N,Adversity,0
1684,ACORN-Q,Adversity,0
1685,ACORN-F,Comfortable,0
1687,ACORN-E,Affluent,1
1689,ACORN-A,Affluent,1
1690,ACORN-G,Comfortable,0
1691,ACORN-D,Affluent,1
1692,ACORN-Q,Adversity,0
1695,ACORN-C,Affluent,1
1696,ACORN-F,Comfortable,0
1697,ACORN-I,Comfortable,0
1698,ACORN-D,Affluent,1
1699,ACORN-E,Affluent,1
1701,ACORN-E,Affluent,1
1702,ACORN-E,Affluent,1
1703,ACORN-Q,Adversity,0
1705,ACORN-E,Affluent,1
1708,ACORN-E,Affluent,1
1709,ACORN-E,Affluent,1
1710,ACORN-A,Affluent,1
1711,ACORN-E,Affluent,1
1713,ACORN-E,Affluent,1
1714,ACORN-Q,Adversity,0
1716,ACORN-E,Affluent,1
1717,ACORN-D,Affluent,1
1719,ACORN-H,Comfortable,0
1720,ACORN-E,Affluent,1
1721,ACORN-F,Comfortable,0
1722,ACORN-E,Affluent,1
1723,ACORN-E,Affluent,1
1724,ACORN-F,Comfortable,0
1725,ACORN-E,Affluent,1
1726,ACORN-E,Affluent,1
1727,ACORN-N,Adversity,0
1728,ACORN-F,Comfortable,0
1729,ACORN-F,Comfortable,0
1730,ACORN-E,Affluent,1
1731,ACORN-E,Affluent,1
1732,ACORN-M,Adversity,0
1733,ACORN-F,Comfortable,0
1734,ACORN-A,Affluent,1
1735,ACORN-D,Affluent,1
1737,ACORN-E,Affluent,1
1738,ACORN-Q,Adversity,0
1739,ACORN-G,Comfortable,0
1740,ACORN-I,Comfortable,0
1742,ACORN-L,Adversity,0
1744,ACORN-Q,Adversity,0
1745,ACORN-E,Affluent,1
1746,ACORN-K,Adversity,0
1747,ACORN-Q,Adversity,0
1748,ACORN-Q,Adversity,0
1749,ACORN-H,Comfortable,0
1751,ACORN-Q,Adversity,0
1752,ACORN-Q,Adversity,0
1753,ACORN-E,Affluent,1
1754,ACORN-E,Affluent,1
1757,ACORN-F,Comfortable,0
1758,ACORN-F,Comfortable,0
1759,ACORN-F,Comfortable,0
1760,ACORN-F,Comfortable,0
1761,ACORN-L,Adversity,0
1762,ACORN-O,Adversity,0
1763,ACORN-E,Affluent,1
1764,ACORN-F,Comfortable,0
1765,ACORN-Q,Adversity,0
1766,ACORN-D,Affluent,1
1768,ACORN-D,Affluent,1
1769,ACORN-F,Comfortable,0
1771,ACORN-G,Comfortable,0
1774,ACORN-K,Adversity,0
1775,ACORN-O,Adversity,0
1776,ACORN-A,Affluent,1
1779,ACORN-Q,Adversity,0
1780,ACORN-E,Affluent,1
1781,ACORN-E,Affluent,1
1782,ACORN-F,Comfortable,0
1783,ACORN-M,Adversity,0
1784,ACORN-F,Comfortable,0
1785,ACORN-Q,Adversity,0
1786,ACORN-F,Comfortable,0
1787,ACORN-D,Affluent,1
1788,ACORN-E,Affluent,1
1789,ACORN-F,Comfortable,0
1790,ACORN-F,Comfortable,0
1791,ACORN-Q,Adversity,0
1792,ACORN-G,Comfortable,0
1793,ACORN-F,Comfortable,0
1794,ACORN-E,Affluent,1
1795,ACORN-U,ACORN-U,0
1796,ACORN-N,Adversity,0
1797,ACORN-L,Adversity,0
1798,ACORN-Q,Adversity,0
1799,ACORN-K,Adversity,0
1800,ACORN-D,Affluent,1
1801,ACORN-E,Affluent,1
1802,ACORN-F,Comfortable,0
1803,ACORN-D,Affluent,1
1804,ACORN-M,Adversity,0
1805,ACORN-F,Comfortable,0
1807,ACORN-G,Comfortable,0
1808,ACORN-E,Affluent,1
1809,ACORN-F,Comfortable,0
1810,ACORN-E,Affluent,1
1811,ACORN-Q,Adversity,0
1812,ACORN-E,Affluent,1
1813,ACORN-F,Comfortable,0
1815,ACORN-E,Affluent,1
1816,ACORN-N,Adversity,0
1817,ACORN-Q,Adversity,0
1818,ACORN-F,Comfortable,0
1819,ACORN-A,Affluent,1
1820,ACORN-J,Comfortable,0
1821,ACORN-D,Affluent,1
1822,ACORN-F,Comfortable,0
1824,ACORN-Q,Adversity,0
1827,ACORN-L,Adversity,0
1828,ACORN-F,Comfortable,0
1829,ACORN-Q,Adversity,0
1831,ACORN-E,Affluent,1
1832,ACORN-E,Affluent,1
1834,ACORN-O,Adversity,0
1836,ACORN-A,Affluent,1
1837,ACORN-Q,Adversity,0
1838,ACORN-F,Comfortable,0
1839,ACORN-Q,Adversity,0
1841,ACORN-Q,Adversity,0
1842,ACORN-F,Comfortable,0
1843,ACORN-A,Affluent,1
1844,ACORN-Q,Adversity,0
1845,ACORN-L,Adversity,0
1846,ACORN-J,Comfortable,0
1848,ACORN-F,Comfortable,0
1850,ACORN-O,Adversity,0
1852,ACORN-E,Affluent,1
1854,ACORN-E,Affluent,1
1859,ACORN-H,Comfortable,0
1860,ACORN-F,Comfortable,0
1862,ACORN-E,Affluent,1
1863,ACORN-Q,Adversity,0
1864,ACORN-L,Adversity,0
1866,ACORN-N,Adversity,0
1867,ACORN-D,Affluent,1
1868,ACORN-K,Adversity,0
1869,ACORN-D,Affluent,1
1870,ACORN-G,Comfortable,0
1871,ACORN-Q,Adversity,0
1872,ACORN-L,Adversity,0
1874,ACORN-M,Adversity,0
1875,ACORN-I,Comfortable,0
1876,ACORN-Q,Adversity,0
1877,ACORN-F,Comfortable,0
1878,ACORN-Q,Adversity,0
1879,ACORN-F,Comfortable,0
1881,ACORN-G,Comfortable,0
1882,ACORN-L,Adversity,0
1883,ACORN-P,Adversity,0
1884,ACORN-E,Affluent,1
1885,ACORN-Q,Adversity,0
1886,ACORN-E,Affluent,1
1887,ACORN-O,Adversity,0
1888,ACORN-K,Adversity,0
1889,ACORN-E,Affluent,1
1890,ACORN-F,Comfortable,0
1891,ACORN-H,Comfortable,0
1892,ACORN-M,Adversity,0
1893,ACORN-A,Affluent,1
1894,ACORN-Q,Adversity,0
1895,ACORN-E,Affluent,1
1896,ACORN-E,Affluent,1
1897,ACORN-D,Affluent,1
1898,ACORN-Q,Adversity,0
1899,ACORN-Q,Adversity,0
1900,ACORN-J,Comfortable,0
1901,ACORN-F,Comfortable,0
1902,ACORN-E,Affluent,1
1903,ACORN-F,Comfortable,0
1905,ACORN-E,Affluent,1
1906,ACORN-F,Comfortable,0
1907,ACORN-Q,Adversity,0
1908,ACORN-Q,Adversity,0
1909,ACORN-L,Adversity,0
1911,ACORN-F,Comfortable,0
1913,ACORN-F,Comfortable,0
1914,ACORN-E,Affluent,1
1915,ACORN-J,Comfortable,0
1916,ACORN-E,Affluent,1
1917,ACORN-Q,Adversity,0
1918,ACORN-E,Affluent,1
1919,ACORN-E,Affluent,1
1920,ACORN-E,Affluent,1
1921,ACORN-Q,Adversity,0
1922,ACORN-Q,Adversity,0
1923,ACORN-K,Adversity,0
1924,ACORN-F,Comfortable,0
1926,ACORN-F,Comfortable,0
1927,ACORN-K,Adversity,0
1929,ACORN-K,Adversity,0
1930,ACORN-O,Adversity,0
1931,ACORN-Q,Adversity,0
1932,ACORN-N,Adversity,0
1933,ACORN-E,Affluent,1
1934,ACORN-F,Comfortable,0
1935,ACORN-G,Comfortable,0
1936,ACORN-E,Affluent,1
1937,ACORN-O,Adversity,0
1938,ACORN-E,Affluent,1
1939,ACORN-L,Adversity,0
1940,ACORN-G,Comfortable,0
1941,ACORN-F,Comfortable,0
1943,ACORN-E,Affluent,1
1944,ACORN-F,Comfortable,0
1945,ACORN-L,Adversity,0
1946,ACORN-F,Comfortable,0
1947,ACORN-M,Adversity,0
1948,ACORN-F,Comfortable,0
1949,ACORN-F,Comfortable,0
1950,ACORN-E,Affluent,1
1953,ACORN-Q,Adversity,0
1954,ACORN-E,Affluent,1
1955,ACORN-M,Adversity,0
1956,ACORN-D,Affluent,1
1958,ACORN-C,Affluent,1
1959,ACORN-Q,Adversity,0
1960,ACORN-E,Affluent,1
1961,ACORN-F,Comfortable,0
1962,ACORN-E,Affluent,1
1963,ACORN-E,Affluent,1
1964,ACORN-D,Affluent,1
1965,ACORN-F,Comfortable,0
1966,ACORN-B,Affluent,1
1967,ACORN-K,Adversity,0
1968,ACORN-Q,Adversity,0
1970,ACORN-E,Affluent,1
1971,ACORN-F,Comfortable,0
1972,ACORN-E,Affluent,1
1973,ACORN-F,Comfortable,0
1974,ACORN-F,Comfortable,0
1975,ACORN-H,Comfortable,0
1977,ACORN-N,Adversity,0
1978,ACORN-E,Affluent,1
1979,ACORN-E,Affluent,1
1980,ACORN-D,Affluent,1
1981,ACORN-L,Adversity,0
1982,ACORN-N,Adversity,0
1983,ACORN-Q,Adversity,0
1985,ACORN-G,Comfortable,0
1986,ACORN-K,Adversity,0
1987,ACORN-E,Affluent,1
1988,ACORN-C,Affluent,1
1989,ACORN-A,Affluent,1
1990,ACORN-E,Affluent,1
1991,ACORN-H,Comfortable,0
1992,ACORN-F,Comfortable,0
1994,ACORN-Q,Adversity,0
1995,ACORN-E,Affluent,1
1996,ACORN-H,Comfortable,0
1997,ACORN-U,ACORN-U,0
1999,ACORN-D,Affluent,1
2000,ACORN-M,Adversity,0
2001,ACORN-Q,Adversity,0
2002,ACORN-E,Affluent,1
2003,ACORN-Q,Adversity,0
2004,ACORN-H,Comfortable,0
2007,ACORN-E,Affluent,1
2008,ACORN-E,Affluent,1
2009,ACORN-Q,Adversity,0
2010,ACORN-D,Affluent,1
2012,ACORN-F,Comfortable,0
2015,ACORN-C,Affluent,1
2016,ACORN-E,Affluent,1
2018,ACORN-E,Affluent,1
2019,ACORN-E,Affluent,1
2020,ACORN-H,Comfortable,0
2021,ACORN-M,Adversity,0
2023,ACORN-Q,Adversity,0
2024,ACORN-D,Affluent,1
2025,ACORN-A,Affluent,1
2026,ACORN-E,Affluent,1
2027,ACORN-E,Affluent,1
2028,ACORN-Q,Adversity,0
2031,ACORN-N,Adversity,0
2032,ACORN-G,Comfortable,0
2033,ACORN-Q,Adversity,0
2034,ACORN-F,Comfortable,0
2035,ACORN-Q,Adversity,0
2036,ACORN-D,Affluent,1
2037,ACORN-G,Comfortable,0
2038,ACORN-L,Adversity,0
2041,ACORN-L,Adversity,0
2042,ACORN-E,Affluent,1
2043,ACORN-P,Adversity,0
2044,ACORN-F,Comfortable,0
2045,ACORN-Q,Adversity,0
2047,ACORN-E,Affluent,1
2048,ACORN-H,Comfortable,0
2049,ACORN-H,Comfortable,0
2050,ACORN-D,Affluent,1
2051,ACORN-H,Comfortable,0
2053,ACORN-Q,Adversity,0
2054,ACORN-Q,Adversity,0
2055,ACORN-Q,Adversity,0
2056,ACORN-U,ACORN-U,0
2057,ACORN-Q,Adversity,0
2058,ACORN-E,Affluent,1
2059,ACORN-O,Adversity,0
2062,ACORN-H,Comfortable,0
2063,ACORN-D,Affluent,1
2064,ACORN-E,Affluent,1
2065,ACORN-P,Adversity,0
2066,ACORN-E,Affluent,1
2067,ACORN-Q,Adversity,0
2068,ACORN-A,Affluent,1
2069,ACORN-Q,Adversity,0
